	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
MVK	90	51	-3.441474349012845	0.19565
MVP	90	21	-1.7002807320402558	0.38901
MX1	90	45	0.09010314618008047	0.50978
MX2	90	35	1.5418453742431044	0.62619
MXD1	90	51	-13.830094948974976	0.00041
MXD3	90	53	-13.12227799351362	0.00048
MXD4	90	27	-5.477034607432969	0.161
MXI1	90	22	-3.6293455167802215	0.27368
MXRA5	90	36	2.2278066816256192	0.68331
MXRA7	90	45	-2.8348956700622074	0.2516
MXRA8	90	43	2.3261184951451424	0.70504
MYB	90	50	-5.842529085496055	0.07584
MYBBP1A	90	45	-6.013908083787048	0.07968
MYBL1	90	50	-6.653107282564606	0.05125
MYBL2	90	67	-21.730223965760437	1e-05
MYBPC1	90	51	-12.587029315310271	0.0012
MYBPC2	90	34	-3.6944333837737027	0.2264
MYBPC3	90	44	-0.4944918133699112	0.45491
MYBPH	90	30	7.2876339742601575	0.9159
MYC	90	24	-13.068411306343231	0.01745
MYCBP	90	54	-24.91428594860839	1e-05
MYCBP2	90	62	-13.563495461202749	9e-05
MYCL1	90	28	2.334996598632929	0.67154
MYCN	90	58	-14.422465584496658	8e-05
MYCNOS	90	53	-0.7368048564005667	0.42683
MYCT1	90	55	2.6812645009543767	0.75565
MYD88	90	47	-7.4512506449363265	0.03883
MYEF2	90	42	-12.867330595104981	0.00266
MYF5	90	42	5.101964280675898	0.87609
MYF6	90	50	-8.499465449346982	0.01999
MYH1	90	39	0.6127933513002344	0.5553
MYH10	90	48	-9.18369547677048	0.01436
MYH11	90	37	-1.8624189382542236	0.34479
MYH13	90	44	7.604655993354356	0.9593
MYH14	90	32	0.011380446815119545	0.50415
MYH15	90	48	-15.327121211284368	0.00021
MYH2	90	34	-9.975953947279713	0.02441
MYH3	90	34	9.112720780772577	0.96546
MYH4	90	37	3.4981935838347606	0.77256
MYH6	90	36	-2.0609979100800397	0.33242
MYH7	90	32	-9.861908126319966	0.02919
MYH7B	90	61	-11.210947877964221	0.00137
MYH8	90	40	0.8131469598683042	0.57345
MYH9	90	50	4.291717802711922	0.85427
MYL1	90	35	-0.735225027255334	0.4397
MYL10	90	42	0.20086771532329545	0.51956
MYL12A	90	39	2.3679114913748136	0.70148
MYL12B	90	47	-2.796349258697432	0.25137
MYL2	90	31	-8.402965708665912	0.05395
MYL3	90	38	-7.226807539037965	0.06182
MYL4	90	34	0.9725414232550836	0.58266
MYL5	90	30	0.8443876018323349	0.5646
MYL6	90	36	-1.0097715758107806	0.41487
MYL6B	90	30	1.455711401944777	0.61032
MYL7	90	61	-12.283401176464611	0.00047
MYL9	90	52	1.3547388981942154	0.63246
MYLIP	90	42	-9.993288128656697	0.01364
MYLK	90	59	2.9696472167493773	0.78853
MYLK3	90	55	-4.796961716095773	0.10733
MYLPF	90	32	-2.928752981844918	0.28097
MYNN	90	44	-9.273889096635102	0.01791
MYO10	90	66	-19.39737186881042	1e-05
MYO15A	90	30	1.3605251085912944	0.60317
MYO15B	90	36	0.33633597116516883	0.52713
MYO16	90	33	3.3443564972349265	0.74855
MYO19	90	64	-22.925543782925185	1e-05
MYO1A	90	47	1.2097692033924226	0.61518
MYO1B	90	55	-12.62384997009405	0.00085
MYO1C	90	41	-4.35678069114429	0.16368
MYO1D	90	31	0.38060204181772705	0.53164
MYO1E	90	49	-11.317070339930963	0.00349
MYO1F	90	44	-2.9065043113564206	0.25116
MYO3A	90	51	3.2073776165442363	0.78804
MYO5A	90	38	-0.46542669344515925	0.45846
MYO5C	90	37	0.24545693052791034	0.52108
MYO6	90	49	-1.2855656434734055	0.37905
MYO7A	90	44	0.015256303132599012	0.50105
MYO7B	90	49	3.1011462830544794	0.77939
MYO9A	90	39	1.0762012422601654	0.59507
MYO9B	90	41	0.40906034049562773	0.53742
MYOC	90	44	-14.171002384724133	0.00096
MYOD1	90	48	-8.872520026674577	0.01725
MYOF	90	27	-0.28111258871106176	0.47858
MYOG	90	39	6.943923682215477	0.93328
MYOM1	90	37	-2.40922338428133	0.30287
MYOM2	90	42	-5.780040562858351	0.09729
MYOT	90	40	-5.71228299666203	0.10534
MYOZ1	90	26	-5.703347300257853	0.15614
MYOZ2	90	38	-0.17662108344663463	0.4843
MYOZ3	90	54	-11.794957069399224	0.00163
MYRIP	90	39	3.1847164753376456	0.75983
MYT1	90	41	-2.7906932292071556	0.26461
MYT1L	90	52	-11.882563739204025	0.00181
MZB1	90	37	0.6765328934935559	0.55744
MZF1	90	29	-1.6409482821806014	0.37583
MZT2A	90	39	-2.3365078196143965	0.30393
MZT2B	90	36	-4.060234402086704	0.19875
N4BP1	90	33	-2.276074635180402	0.32321
N4BP2L1	90	42	3.0249568860353606	0.75536
N4BP2L2	90	40	5.913262235570193	0.90451
N4BP2L2-IT1	90	35	1.8504631491303225	0.6504
N4BP3	90	47	3.6881782068491407	0.80995
N6AMT1	90	46	-16.906736644767594	5e-05
NAA10	90	34	7.244125964147917	0.92837
NAA11	90	43	-12.331277708964286	0.00291
NAA15	90	61	-23.023657663739762	1e-05
NAA16	90	49	-19.518686408569856	1e-05
NAA35	90	49	-21.29610646584895	1e-05
NAA38	90	50	-13.133391816457895	0.00096
NAA40	90	59	-4.703733545365358	0.10562
NAA50	90	60	-17.829808312366843	1e-05
NAA60	90	44	-3.8809459967377014	0.18632
NAAA	90	50	-16.777613041373137	9e-05
NAALAD2	90	53	-9.452203077084537	0.00891
NAALADL1	90	56	-0.8230851776649466	0.41466
NAB1	90	49	-5.364687573793786	0.09728
NAB2	90	37	5.006518369698674	0.85592
NACA	90	30	-8.902313774102813	0.04899
NACA2	90	48	-10.37803623225456	0.00712
NACAD	90	36	6.858837797230562	0.92384
NACAP1	90	32	-7.637902017280421	0.06932
NACC2	90	35	-5.628163160774418	0.12347
NADK	90	54	-15.296203434801397	0.00011
NADSYN1	90	27	-5.28639046658255	0.1694
NAE1	90	54	-19.33261416533419	1e-05
NAG18	90	38	4.504143400719692	0.83402
NAGA	90	44	0.5985463588170188	0.55407
NAGK	90	46	-6.881790759043794	0.05381
NAGLU	90	32	3.2821412922924065	0.74438
NAGPA	90	37	7.288500319711527	0.93741
NAIP	90	42	-1.1471911495008733	0.39847
NAMPT	90	43	-10.705991766289362	0.00864
NANOG	90	56	-16.588413198380376	4e-05
NANS	90	32	-9.678826396782648	0.03161
NAP1L1	90	45	-15.77475285936363	0.00015
NAP1L2	90	49	5.797213439771785	0.92223
NAP1L3	90	45	2.3399264272890523	0.71009
NAP1L4	90	61	-10.877172087964889	0.00181
NAPA	90	48	-8.682140806602845	0.01906
NAPG	90	53	-11.58950983869252	0.00187
NARF	90	50	-5.7969013743545545	0.07743
NARFL	90	44	1.0121759417553349	0.59281
NARG2	90	50	-6.49101421009576	0.05596
NARS	90	29	1.1685305042759568	0.58702
NARS2	90	54	0.24856245250697553	0.52654
NASP	90	70	-24.02436040454575	1e-05
NAT1	90	48	-9.906127974513907	0.00929
NAT10	90	62	-10.943336887734194	0.00139
NAT2	90	50	4.467410802244263	0.86405
NAT6	90	41	2.1984022386690034	0.68857
NAT8	90	51	-10.799035841942832	0.00461
NAT8B	90	49	-0.036497057782376205	0.49882
NAT9	90	30	-2.2583054848351787	0.33121
NAV2	90	39	6.593393229710783	0.92358
NAV3	90	60	-22.071546857367366	1e-05
NBAS	90	44	-1.5763124702928184	0.35885
NBEA	90	45	-0.903057316014511	0.41697
NBEAL2	90	53	-1.8056223042739907	0.32443
NBL1	90	57	-16.087391034291304	6e-05
NBLA00301	90	46	-11.148355828471564	0.00502
NBN	90	54	-11.045605419954708	0.00285
NBPF10	90	41	-4.911677502444556	0.13613
NBR1	90	31	0.8040572156710051	0.56431
NBR2	90	37	0.8542128722461318	0.57235
NCALD	90	53	-0.7076265221539335	0.42968
NCAM1	90	45	-0.9835680606763358	0.4097
NCAM2	90	46	-6.4218522877183295	0.06683
NCAN	90	40	0.6289415312797118	0.55701
NCAPD2	90	48	-1.3878478422081264	0.36697
NCAPD3	90	59	-24.346791656791957	1e-05
NCAPG	90	61	-29.526016800921184	1e-05
NCAPG2	90	67	-21.902399505472765	1e-05
NCAPH	90	63	-22.86227120739045	1e-05
NCAPH2	90	56	-15.854129267847211	6e-05
NCBP1	90	58	-21.855630608770955	1e-05
NCBP2	90	49	-12.350347861608336	0.00163
NCDN	90	36	-1.9493545265061447	0.34071
NCF1C	90	49	-4.497299782890148	0.13733
NCF2	90	31	-2.5198188000544683	0.31026
NCF4	90	33	1.3792653773589785	0.60932
NCK1	90	36	-1.4818992586503827	0.37708
NCK2	90	54	-5.93670496210235	0.06322
NCKAP1	90	36	-2.7222355940868574	0.28422
NCKAP1L	90	45	-5.260418362938414	0.10912
NCKIPSD	90	47	8.281988052556656	0.97493
NCL	90	55	-11.466028539726823	0.00197
NCLN	90	56	-14.345866683581178	0.00011
NCOA1	90	49	-10.90706617632026	0.00458
NCOA2	90	44	0.5008444758366379	0.54564
NCOA3	90	32	-3.623859236941855	0.23606
NCOA4	90	48	-12.120031867544704	0.00231
NCOA6	90	42	1.4786286104957014	0.63497
NCOR1	90	37	-0.850423981567798	0.42751
NCOR2	90	42	-7.372925846313722	0.05062
NCR1	90	36	4.38185012467603	0.82338
NCR2	90	36	1.0815185221194672	0.5907
NCR3	90	51	0.168582969427878	0.51529
NCRNA00185	90	48	-8.57011724542882	0.02032
NCS1	90	54	-20.818190355945564	1e-05
NCSTN	90	38	1.331532850088126	0.61288
NDC80	90	64	-19.43709705488003	1e-05
NDE1	90	40	-1.2449959876157626	0.39363
NDEL1	90	46	-5.968313834475698	0.08184
NDFIP1	90	28	-0.5851182201635111	0.45774
NDN	90	52	-4.943067875817449	0.10777
NDNF	90	41	-3.281203947822753	0.22999
NDOR1	90	40	-0.7532332731445956	0.4361
NDP	90	50	2.0999254970434498	0.69766
NDRG1	90	51	-2.3287534081572567	0.27881
NDRG2	90	41	-1.2558815681085271	0.38846
NDRG3	90	35	-2.863784186301687	0.27649
NDRG4	90	31	0.5494152742914126	0.54513
NDST1	90	61	-6.844484556063267	0.03152
NDST2	90	38	3.207919595815613	0.75464
NDST3	90	56	-1.6705329886052855	0.32986
NDST4	90	61	-17.05740931607885	2e-05
NDUFA1	90	44	-4.743271978547842	0.13898
NDUFA10	90	40	0.5920080161077169	0.55382
NDUFA13	90	35	-3.6686158012913825	0.22318
NDUFA2	90	50	-10.529342323360146	0.00587
NDUFA3	90	48	-15.187703411449913	0.00022
NDUFA4	90	46	-6.64406260892881	0.06015
NDUFA4L2	90	35	-2.5332603738907844	0.30017
NDUFA5	90	36	3.2847266412525524	0.75778
NDUFA6	90	49	-4.830815177157677	0.12027
NDUFA7	90	34	-0.7939217212597622	0.43823
NDUFA8	90	53	-7.160243559348692	0.03624
NDUFA9	90	42	-4.678533941187212	0.14685
NDUFAB1	90	45	-11.360015085106294	0.0045
NDUFAF1	90	46	-9.261038571419629	0.01537
NDUFAF3	90	45	-4.501500888311137	0.14527
NDUFAF4	90	50	-16.235341155293593	0.0001
NDUFB1	90	44	-2.759317660123036	0.26201
NDUFB11	90	37	-8.448635290496068	0.03863
NDUFB2	90	49	-7.042203747844106	0.04489
NDUFB3	90	37	-13.528556380316234	0.00272
NDUFB4	90	38	-7.644553545393305	0.05234
NDUFB5	90	29	-0.2528375183816707	0.4789
NDUFB6	90	52	-20.25500067303262	1e-05
NDUFB7	90	40	-6.33134233295119	0.08296
NDUFB8	90	33	-2.7801302311153266	0.28746
NDUFC1	90	53	-8.063763255767933	0.02147
NDUFC2	90	52	-3.8622467933408333	0.16776
NDUFS1	90	64	-6.475719592848853	0.03541
NDUFS2	90	32	-2.2247408506031734	0.33001
NDUFS3	90	46	-8.754038716137565	0.02035
NDUFS4	90	46	-1.6439795114727405	0.35032
NDUFS6	90	49	-14.005353882381456	0.00051
NDUFS7	90	29	-5.715213659007407	0.14181
NDUFS8	90	36	0.5225183608045537	0.54315
NDUFV1	90	45	-5.952383559041551	0.08202
NDUFV2	90	42	3.669044933513652	0.79809
NEAT1	90	38	-2.611673521556326	0.28536
NEB	90	34	-7.647353925891089	0.06256
NEBL	90	33	3.366961068982106	0.75001
NECAB2	90	41	6.5801246276476855	0.92782
NECAB3	90	27	5.03184521720355	0.81689
NECAP1	90	26	-0.6859719409911165	0.45232
NECAP2	90	39	-0.038422336416475404	0.49864
NEDD4	90	59	-10.819833562344622	0.00207
NEDD4L	90	46	-10.608136133282638	0.00689
NEDD8	90	44	-6.221227702816465	0.07804
NEDD9	90	52	5.1112857478503795	0.90116
NEFH	90	45	-8.493385453012209	0.02428
NEFL	90	48	3.2238119296403824	0.78403
NEFM	90	58	1.534864214574771	0.6588
NEIL1	90	31	0.4950227738889287	0.5408
NEIL3	90	60	-25.2101631681074	1e-05
NEK1	90	40	-4.674634823340512	0.15145
NEK11	90	40	2.5784581842920935	0.7168
NEK2	90	53	-26.746236250847474	1e-05
NEK3	90	43	0.7051220767182146	0.56542
NEK4	90	58	-11.638064475063773	0.00092
NEK7	90	45	-4.350313138164078	0.15307
NEK9	90	26	-1.341273104816901	0.40628
NELF	90	52	-8.22114980869335	0.02023
NELL1	90	55	-11.087436718616795	0.00253
NELL2	90	38	8.441224515249028	0.96349
NEMF	90	50	-4.807342493212091	0.11833
NENF	90	28	-1.4936508132271178	0.39072
NEO1	90	39	-3.8221628861494366	0.20186
NES	90	54	-12.707932442158997	0.00085
NET1	90	38	-11.902872265770792	0.00645
NETO2	90	52	-8.67923265967159	0.01528
NEU1	90	30	-6.2778748480124555	0.11707
NEU2	90	43	-7.89365506431638	0.0369
NEU3	90	46	2.9642806885813795	0.76167
NEURL	90	40	1.7360423396157663	0.65174
NEUROD1	90	48	-3.927897285662082	0.16985
NEUROD2	90	53	5.002721850219753	0.89812
NEUROD4	90	52	-15.462847519366264	0.00011
NEUROD6	90	37	7.324052708314024	0.93823
NEUROG1	90	55	-7.604096799556018	0.02549
NEUROG2	90	34	1.257093137590297	0.60505
NEUROG3	90	46	-7.270461273889957	0.04459
NF1	90	43	-1.5333455940809244	0.36323
NF2	90	57	-23.368448295933394	1e-05
NFASC	90	49	0.2563049272419427	0.52794
NFAT5	90	43	-6.263332763732438	0.07711
NFATC1	90	40	9.128256516800423	0.97722
NFATC2IP	90	36	4.3424693545679265	0.82137
NFATC3	90	52	-11.505821493040656	0.00249
NFATC4	90	43	4.058978792644461	0.82418
NFE2	90	35	-3.7284061952851597	0.21963
NFE2L1	90	40	-5.110276660261656	0.13054
NFE2L2	90	51	-4.419322936930897	0.13533
NFE2L3	90	47	-19.13427793178607	1e-05
NFIB	90	54	-16.594842447986487	2e-05
NFIC	90	32	1.2840382978585838	0.60314
NFIL3	90	56	-9.777677268660373	0.00556
NFIX	90	33	6.191211926087856	0.89108
NFKB1	90	48	7.337383510223347	0.96093
NFKB2	90	41	-8.391553593129997	0.03376
NFKBIA	90	33	-4.478104647339027	0.18452
NFKBIB	90	55	-18.354451921657745	1e-05
NFKBIE	90	57	-4.690745818928134	0.10923
NFKBIL1	90	28	-1.4358785182211629	0.39512
NFRKB	90	51	-3.644350418912287	0.1819
NFS1	90	43	-3.842953304171705	0.19043
NFU1	90	45	0.4337818825179934	0.54247
NFX1	90	39	-2.356393125785875	0.30263
NFYA	90	52	-20.162863088774156	1e-05
NFYB	90	50	-14.997211678357408	0.00021
NFYC	90	30	1.1867026600824515	0.59066
NGB	90	40	-2.0494405938465747	0.32676
NGDN	90	39	-8.465305538714983	0.03487
NGF	90	48	-10.509060311817976	0.00647
NGFR	90	40	-9.234880846574846	0.02296
NGFRAP1	90	42	1.9668979228606955	0.67623
NGLY1	90	31	-1.2860432122571228	0.40124
NGRN	90	43	-5.200873617055131	0.11773
NHEJ1	90	40	1.14045046951848	0.60208
NHLH1	90	48	1.8018053381505605	0.67011
NHLH2	90	44	0.4818982441417837	0.54366
NHLRC2	90	54	-18.40821061586485	1e-05
NHP2	90	38	-14.360350213143406	0.00175
NHP2L1	90	47	-7.857893704711765	0.03135
NID1	90	45	-0.7612458206735598	0.43035
NID2	90	41	3.9662848465513845	0.81291
NIF3L1	90	59	-17.599091005710882	1e-05
NIN	90	53	-1.8314501084400527	0.32184
NINJ1	90	42	-0.5548083639157013	0.45102
NINJ2	90	48	-1.024059595729898	0.40146
NINL	90	40	2.595314805948642	0.71818
NIP7	90	56	-18.928492313808324	1e-05
NIPA2	90	52	-20.318308733322635	1e-05
NIPAL2	90	32	0.0637418729904731	0.50816
NIPAL3	90	28	1.527074182678504	0.6152
NIPBL	90	59	-12.897069441249695	0.00028
NIPSNAP1	90	25	-1.7897191546047044	0.378
NIPSNAP3B	90	33	3.5396550050802422	0.76131
NISCH	90	32	-4.564856098045835	0.18242
NIT1	90	38	1.891523791892453	0.65842
NIT2	90	53	-8.566548850827894	0.01588
NKAIN1	90	46	-3.0945503366772042	0.23332
NKG7	90	43	3.3005543680703595	0.77599
NKIRAS2	90	33	-3.56353451384548	0.23699
NKRF	90	46	-15.209602958851738	0.0003
NKTR	90	57	-9.63150304225973	0.00609
NKX2-1	90	39	1.458867014472193	0.62762
NKX2-2	90	43	-2.8528089258869573	0.25791
NKX2-5	90	42	-25.398876232349945	1e-05
NKX2-8	90	35	4.631700474861709	0.83125
NKX3-1	90	57	-11.63631989162754	0.00125
NKX3-2	90	39	-7.213027570051358	0.06004
NKX6-1	90	54	1.1124820794595502	0.61121
NLE1	90	52	-14.241277498862962	0.00034
NLGN1	90	41	-5.882895653295642	0.09506
NLGN3	90	33	-1.0269565161617837	0.41868
NLGN4X	90	34	2.725412185723585	0.71373
NLGN4Y	90	46	-1.6856885403428956	0.34653
NLK	90	55	-11.614866054217474	0.00174
NLRP1	90	41	-12.717890041094272	0.00334
NLRP2	90	39	-3.1552873356022406	0.24527
NLRP3	90	48	-10.77862380763968	0.00565
NLRX1	90	31	4.453174893873401	0.80724
NMB	90	45	-4.905945987841178	0.12508
NMBR	90	45	4.564002215258147	0.85682
NMD3	90	40	-14.32675774970099	0.00126
NME1	90	59	-19.989367700665316	1e-05
NME3	90	30	-2.198832290582495	0.33493
NME4	90	44	3.777862909024989	0.80998
NME5	90	44	-2.2548831280756456	0.30166
NME6	90	43	-4.358830200479862	0.15953
NME7	90	40	2.6964887669916635	0.72509
NMI	90	52	-5.101309908586643	0.10063
NMNAT2	90	33	4.343423160004611	0.80789
NMT1	90	52	-17.661141385860578	1e-05
NMT2	90	54	-1.1803365951688911	0.38051
NMU	90	39	-3.8996784175427814	0.19749
NMUR1	90	36	4.2918621620462485	0.81884
NNAT	90	41	-4.465707560267677	0.15789
NNMT	90	47	-8.910593620362311	0.01776
NNT	90	42	-3.2861699680888203	0.23014
NOC2L	90	47	-18.325453789084495	1e-05
NOC3L	90	53	-19.221551720457704	1e-05
NOC4L	90	47	-17.751807746149304	1e-05
NOD1	90	38	-0.4694096439927155	0.45813
NOD2	90	52	-3.77843435932156	0.17288
NOL10	90	52	-15.929572145952937	4e-05
NOL11	90	64	-12.63652588947714	0.00025
NOL12	90	46	-14.224321292969151	0.0006
NOL3	90	29	-1.671151250489705	0.37383
NOL4	90	38	-2.6421606242782927	0.28309
NOL6	90	56	-15.23016635064803	9e-05
NOL7	90	43	-3.7177078636082914	0.19864
NOL8	90	41	-17.57909704739349	0.00014
NOL9	90	57	-21.069420302942728	1e-05
NOLC1	90	55	-23.78098788818958	1e-05
NONO	90	44	1.8357101330780212	0.66568
NOP10	90	39	-15.093867834047325	0.00101
NOP14	90	41	-20.055437223799647	3e-05
NOP16	90	51	-21.976075242315023	1e-05
NOP2	90	51	-10.076407860702073	0.00722
NOP56	90	60	-21.967670426616923	1e-05
NOS1	90	34	2.261912066583537	0.67993
NOS1AP	90	48	-5.350850314571985	0.09796
NOS2	90	43	-9.147980676179833	0.01958
NOS3	90	46	-0.4550466903982189	0.458
NOSIP	90	39	2.5527397705086368	0.71531
NOTCH1	90	53	1.7528569069108693	0.6732
NOTCH2	90	55	-9.328845052457089	0.00909
NOTCH2NL	90	38	-6.430609024509854	0.08463
NOTCH3	90	41	-4.759878824726493	0.14291
NOTCH4	90	34	-1.2269204039339445	0.40372
NOV	90	33	-2.410550901875939	0.31397
NOVA1	90	42	-1.044879421848567	0.40731
NOVA2	90	40	2.5095544101400513	0.71206
NOX1	90	36	-0.6018834594690252	0.44888
NOX3	90	67	-0.13743844307861502	0.48607
NOX4	90	28	-0.5214564871176859	0.46245
NOX5	90	36	-1.5511278139654445	0.37171
NPAS1	90	28	1.1654652814513833	0.58896
NPAS2	90	35	-17.284992053235385	0.00041
NPAS3	90	37	2.4576344801663774	0.70069
NPAT	90	61	-12.848272425231958	0.00035
NPBWR2	90	48	5.793474829969313	0.91975
NPC1	90	45	-13.844837258044608	0.00086
NPC1L1	90	55	-7.4119185722417456	0.02858
NPC2	90	36	1.179307889353092	0.59914
NPDC1	90	21	-0.9338115775139725	0.43783
NPEPL1	90	29	-1.337588262352829	0.39833
NPEPPS	90	36	-5.391765473593068	0.13121
NPFF	90	39	3.9236905884927875	0.80623
NPFFR1	90	48	0.38277774543960746	0.53811
NPHP1	90	40	2.5795570869602713	0.7169
NPHP4	90	51	-0.39829900749799035	0.45851
NPHS1	90	47	-3.6383262433352024	0.19166
NPHS2	90	57	-1.487941760403658	0.35071
NPIP	90	37	-4.6512812436353945	0.16177
NPIPL3	90	40	-3.338277169165023	0.23131
NPL	90	56	-13.22980827141541	0.00031
NPLOC4	90	50	-20.18543489285463	1e-05
NPM1	90	54	-15.036765763613616	0.00013
NPM3	90	47	-10.631779968660107	0.00622
NPPA	90	43	-10.990728655826507	0.00732
NPPB	90	54	-10.918538651207388	0.0031
NPPC	90	33	0.24694092935545234	0.52043
NPR1	90	42	9.285888220607935	0.98028
NPR2	90	43	-2.031824149703556	0.32145
NPR3	90	42	-4.069575315749415	0.18069
NPRL2	90	33	3.543348261138308	0.76159
NPRL3	90	41	4.281115696994287	0.83069
NPTN	90	53	-10.408788611128498	0.0047
NPTX1	90	50	-14.04997959329622	0.00041
NPTX2	90	24	4.085559026380941	0.75841
NPTXR	90	37	-0.6771173951192465	0.44247
NPVF	90	52	6.3209988161495	0.94302
NPY	90	52	-8.225621317768605	0.02016
NPY1R	90	53	-7.676039946728804	0.02668
NPY2R	90	51	3.1273119040438355	0.78211
NPY5R	90	41	-11.76268979880733	0.00581
NPY6R	90	32	2.809730280642947	0.71323
NQO1	90	42	2.3564238886948026	0.70687
NQO2	90	42	-2.9211013605058502	0.25599
NR0B1	90	43	-7.328770336924766	0.04831
NR0B2	90	45	2.946971685102867	0.75751
NR1D2	90	46	9.451361309806524	0.98623
NR1H2	90	49	-9.15252315482884	0.01452
NR1H3	90	51	1.0538774708328036	0.60244
NR1H4	90	51	-2.86503165427589	0.2369
NR1I2	90	54	-1.3844100834883248	0.36068
NR1I3	90	47	1.1091202682593821	0.60549
NR2C1	90	47	-10.06049009586703	0.00915
NR2C2	90	47	-0.14082069845096384	0.48587
NR2E1	90	49	-2.4016264937473317	0.28042
NR2E3	90	32	2.752042384706198	0.70957
NR2F1	90	45	-6.433401188255819	0.06618
NR2F2	90	49	-9.006174461601725	0.01562
NR2F6	90	55	-21.914539321235214	1e-05
NR3C1	90	52	4.544846210950219	0.87433
NR3C2	90	39	1.0800989537843506	0.5954
NR4A1	90	40	0.8647295782463423	0.57803
NR4A2	90	36	-0.6002631386680307	0.44899
NR4A3	90	35	1.7393234836541358	0.64151
NR5A1	90	37	-1.4155013636659233	0.38017
NR5A2	90	54	-2.234636049649504	0.28252
NR6A1	90	60	-14.07911828444133	8e-05
NRAP	90	28	-2.8196470516872547	0.29945
NRAS	90	49	-9.050650761805917	0.0153
NRBF2	90	50	-4.007141689229494	0.16183
NRBP1	90	63	-13.264066069130019	0.00023
NRCAM	90	44	-3.437059257925326	0.21463
NRD1	90	46	2.2490437767197933	0.70538
NRF1	90	63	-25.841612981604	1e-05
NRG1	90	64	-12.686531017279785	0.00024
NRG2	90	41	1.542286321396731	0.6354
NRGN	90	50	-22.219273882328633	1e-05
NRIP1	90	58	0.44245977463834407	0.54627
NRIP2	90	51	6.076008765145317	0.93445
NRIP3	90	46	-9.062969230503413	0.0171
NRL	90	47	4.776393062334007	0.87253
NRN1	90	45	-6.101155862452386	0.07665
NRP1	90	54	-10.915278025786249	0.0031
NRP2	90	49	-8.065699975451729	0.02618
NRSN2	90	45	4.983293611355978	0.87773
NRTN	90	52	-2.3665115793590314	0.27755
NRXN1	90	42	-1.7545994007866523	0.34659
NRXN2	90	50	1.4187192663589439	0.63691
NRXN3	90	38	0.06179157165929794	0.5052
NSA2	90	42	4.773811704185663	0.86035
NSD1	90	44	-4.290893270746379	0.16243
NSDHL	90	42	-10.396044841079124	0.01101
NSF	90	48	-12.59787101612152	0.00163
NSFL1C	90	45	-11.720326700752052	0.00356
NSL1	90	54	-7.742903097545812	0.02401
NSMAF	90	45	-13.358490379809325	0.00117
NSMCE4A	90	52	-11.838901231492425	0.00189
NSUN3	90	47	-10.13094609138884	0.00881
NSUN5	90	40	-22.34986483519605	1e-05
NSUN5P1	90	34	-5.14283347398114	0.14781
NSUN5P2	90	34	-5.946046136433766	0.11411
NSUN6	90	44	-2.3269045610755574	0.29591
NSUN7	90	51	-8.013922320731858	0.02438
NT5C	90	26	4.479107705918528	0.78866
NT5C2	90	32	-2.6399951183284274	0.30036
NT5DC2	90	48	-18.610617030866955	3e-05
NT5DC3	90	34	-1.0811679093533149	0.41517
NT5E	90	38	-5.944429110624102	0.10101
NT5M	90	46	1.2989749938553106	0.62157
NTAN1	90	42	5.6555345718636385	0.89881
NTF3	90	37	0.8918870784030273	0.57579
NTHL1	90	34	4.4397658295170235	0.81864
NTM	90	41	-5.684690357007253	0.10266
NTN1	90	55	-2.2590067515318615	0.27915
NTN3	90	30	-1.7873369689077478	0.36386
NTNG1	90	42	-1.9631729929851038	0.32862
NTRK1	90	51	-0.28337478030262897	0.46997
NTRK2	90	53	-6.686522818815932	0.04714
NTRK3	90	47	0.616394199493808	0.55942
NTS	90	57	-7.7604918637670455	0.02223
NTSR1	90	57	-13.160394013499943	0.00037
NTSR2	90	50	-7.807633663916807	0.02836
NUAK1	90	50	-2.721906002768349	0.25174
NUBP1	90	61	-14.513101453973407	0.0001
NUBP2	90	35	-0.07059245309525884	0.49453
NUBPL	90	43	0.1595504068556621	0.51561
NUCB1	90	42	-2.409982814112452	0.29396
NUCB2	90	57	-13.720909136158307	0.00018
NUCKS1	90	56	-8.825129426669314	0.01091
NUDC	90	56	-15.17729067151326	9e-05
NUDCD3	90	31	-1.5379079746957645	0.38291
NUDT1	90	59	-23.63002008613751	1e-05
NUDT11	90	35	0.8381167455810514	0.56925
NUDT13	90	33	1.791471717900247	0.63952
NUDT15	90	55	-16.704705554368402	1e-05
NUDT18	90	33	-0.424734055990019	0.46605
NUDT2	90	40	6.190444637579719	0.91382
NUDT21	90	61	-13.351786269498994	0.0002
NUDT3	90	29	-0.8825121527908952	0.43114
NUDT4	90	43	-9.244377011596201	0.01866
NUDT6	90	38	2.270197780401234	0.68791
NUDT7	90	61	-8.643995492566154	0.00957
NUDT9	90	53	-5.246035616154314	0.09302
NUFIP1	90	59	-7.858743597885068	0.01916
NUMA1	90	43	-7.7854340424348685	0.0389
NUMB	90	53	-2.130474786194469	0.29484
NUP107	90	67	-15.248610153304984	1e-05
NUP133	90	36	0.9991176972566231	0.58365
NUP153	90	68	-15.996776155063111	2e-05
NUP155	90	66	-23.308476025428554	1e-05
NUP160	90	59	-25.537952235464186	1e-05
NUP188	90	59	-20.8008582482904	1e-05
NUP205	90	60	-17.93818636914074	1e-05
NUP210	90	44	-14.726488266804955	0.00062
NUP214	90	46	-8.846538135521232	0.01926
NUP37	90	51	-18.157580780722846	2e-05
