	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
KIAA0284	174	100	-2.5709601010035836	0.0377
KIAA0317	174	90	-7.166490544156447	1e-05
KIAA0319	174	68	-0.02487076501732127	0.49072
KIAA0319L	174	71	-0.08958741264931042	0.47746
KIAA0355	174	93	-1.3638751031471348	0.17891
KIAA0368	174	75	-2.984946938187405	0.03803
KIAA0391	174	81	-10.529777562098898	1e-05
KIAA0408	174	90	0.15607574390999712	0.54177
KIAA0415	174	58	-1.6612221004704375	0.18769
KIAA0430	174	69	-0.7588681190972211	0.32743
KIAA0485	174	101	-4.072531161849806	0.00282
KIAA0494	174	65	1.841840524526504	0.84894
KIAA0509	174	95	1.269053695671895	0.80522
KIAA0513	174	81	2.014730453094887	0.89641
KIAA0528	174	57	-1.7892329082957283	0.1727
KIAA0556	174	70	-0.3368130131042081	0.41965
KIAA0564	174	88	-5.3914744174123115	0.00035
KIAA0586	174	90	-11.017294927957481	1e-05
KIAA0649	174	52	-1.7759377329878259	0.18565
KIAA0664	174	89	-2.422139518550277	0.05772
KIAA0664L3	174	86	-0.45080979634009455	0.38375
KIAA0748	174	89	0.6505294555842315	0.66532
KIAA0753	174	102	0.523075153965074	0.64376
KIAA0754	174	85	0.3929910551666319	0.59809
KIAA0889	174	73	0.03948277373031769	0.51065
KIAA0894	174	92	-0.928484594122073	0.2681
KIAA0895	174	110	-3.99967041164067	0.00201
KIAA0907	174	69	-1.0773668446553522	0.26484
KIAA0913	174	44	-1.130816357206113	0.2974
KIAA0922	174	59	-0.28853227991291064	0.43743
KIAA0930	174	80	-1.4438164981936505	0.18288
KIAA0947	174	76	-0.1760088462275775	0.45728
KIAA1009	174	60	-0.2777184459593555	0.44213
KIAA1024	174	86	1.611339382273814	0.84883
KIAA1033	174	78	-1.41982430081912	0.191
KIAA1045	174	98	-0.43760032522522657	0.38242
KIAA1107	174	84	-1.4352211860303665	0.18054
KIAA1109	174	89	1.073292020882661	0.76155
KIAA1199	174	104	-1.0541082155142447	0.22593
KIAA1279	174	76	-11.476394879361923	1e-05
KIAA1310	174	95	-0.40158938585328646	0.39084
KIAA1324	174	71	-0.25469759082961924	0.43917
KIAA1456	174	83	-1.1571854058713433	0.23052
KIAA1462	174	86	-0.6424234073427314	0.33657
KIAA1467	174	100	-6.87215112093074	1e-05
KIAA1539	174	81	-6.570009970071547	0.00012
KIAA1598	174	61	3.081418765730389	0.94894
KIAA1609	174	91	1.0396210482911121	0.75608
KIAA1614	174	78	1.2667537017679646	0.78243
KIAA1644	174	70	-0.24808345523954173	0.44078
KIAA1654	174	77	-0.10085365494407346	0.47611
KIAA1661	174	102	-1.8391175568138038	0.09742
KIAA1704	174	103	-1.0662036457274906	0.22485
KIAA1731	174	78	-1.0923625282596734	0.24956
KIAA1751	174	105	-2.257435188879039	0.05415
KIAA1797	174	102	0.9600547664743595	0.75023
KIAA1967	174	84	-1.1463893116060662	0.23241
KIDINS220	174	84	-1.5363235856616217	0.16456
KIF11	174	113	-9.29874854565308	1e-05
KIF13A	174	88	1.0948208794859613	0.76484
KIF13B	174	91	-1.6230261967019013	0.14043
KIF14	174	89	-5.904788691740606	0.00012
KIF15	174	117	-11.625147740808853	1e-05
KIF16B	174	101	0.5469842723311108	0.64948
KIF17	174	77	-1.6212254914037185	0.16137
KIF18A	174	98	-9.69270512572662	1e-05
KIF18B	174	116	-12.346562548428142	1e-05
KIF1A	174	95	-0.10476539625728398	0.46939
KIF1B	174	116	-5.360429814569914	6e-05
KIF1C	174	81	-5.286025862153518	0.00094
KIF20A	174	83	-5.077048589490777	0.00115
KIF20B	174	99	-9.472473165236556	1e-05
KIF21B	174	101	1.0066544908295436	0.76021
KIF22	174	84	-6.038316109065756	0.0002
KIF23	174	105	-10.906081635996872	1e-05
KIF24	174	83	-1.485211071654905	0.1732
KIF25	174	103	-1.3673706433681863	0.16625
KIF26B	174	73	-0.5755133079845791	0.36632
KIF2A	174	108	-5.670392380840094	3e-05
KIF2C	174	92	-5.3138632554456615	0.00044
KIF3A	174	81	-0.7499682191133901	0.3223
KIF3B	174	83	-0.041909040393504654	0.48903
KIF3C	174	47	0.7819374556607829	0.64532
KIF4A	174	125	-10.660607953616871	1e-05
KIF5A	174	97	-3.513280913094945	0.00945
KIF5B	174	79	-8.881852274880005	1e-05
KIF5C	174	99	2.4611805924119188	0.95366
KIFAP3	174	84	0.5865558610593612	0.64597
KIFC1	174	122	-10.155966668920657	1e-05
KIFC3	174	65	0.8895048957806854	0.69219
KIN	174	101	-3.3189708492662757	0.01135
KIR2DL1	174	105	-2.2799168413829345	0.05231
KIR2DL2	174	96	-1.594685294161765	0.14024
KIR2DL3	174	97	-0.42674383980141156	0.38454
KIR2DL4	174	86	0.04313399257089587	0.51073
KIR2DL5A	174	106	-1.834953151853617	0.09502
KIR2DS1	174	109	0.010439648826510987	0.50351
KIR2DS2	174	108	-0.5447792026960971	0.3461
KIR2DS3	174	108	-0.43475845939393337	0.37563
KIR2DS4	174	88	-0.8757597379384724	0.28434
KIR2DS5	174	109	-2.7876819089611393	0.02287
KIR3DL1	174	102	-0.19697008373634356	0.44378
KIR3DL3	174	95	-1.1981687561832624	0.20673
KIR3DS1	174	102	-0.3053460998374997	0.41341
KIR3DX1	174	85	0.5718455853061889	0.64233
KIRREL	174	68	-0.5618435040585028	0.36969
KISS1	174	79	-0.29678387215380614	0.42578
KIT	174	103	1.3641810091543212	0.83172
KITLG	174	78	-3.560314576580256	0.01644
KL	174	81	-1.84927637116988	0.12731
KLC1	174	96	-5.9093164143202435	9e-05
KLC2	174	101	-1.520805505651156	0.14306
KLF1	174	81	-2.1879379887712562	0.08873
KLF10	174	77	-1.7284952168711551	0.14668
KLF11	174	42	-0.35893047164777303	0.43491
KLF12	174	85	-1.68626408347243	0.13896
KLF13	174	71	-0.23053866137671986	0.44523
KLF15	174	79	0.1758368930530728	0.54158
KLF17P1	174	58	0.7001712146920204	0.64565
KLF2	174	112	-1.3772478053757071	0.15575
KLF3	174	85	-0.3994981739612671	0.39478
KLF4	174	96	-1.8992332122384372	0.09977
KLF5	174	85	-0.23689778004959383	0.43613
KLF6	174	88	2.4001580272705993	0.93902
KLF7	174	81	0.317039242337922	0.58116
KLF8	174	90	-0.30504908292467625	0.41944
KLF9	174	73	-0.6733361040283771	0.34438
KLHDC10	174	86	0.29640161687760114	0.5757
KLHDC2	174	49	-1.0136635746916174	0.30524
KLHDC3	174	77	-0.6475779545199503	0.34597
KLHDC4	174	89	-3.8322084098209572	0.00747
KLHDC8A	174	96	-0.6323104232153213	0.33414
KLHL1	174	79	-2.0521065072933475	0.10332
KLHL11	174	95	-1.3957856915939975	0.17041
KLHL12	174	90	-0.7271049441387738	0.3132
KLHL18	174	104	-8.378096948537394	1e-05
KLHL2	174	101	-1.7781775591956577	0.1064
KLHL20	174	91	-1.9753616370203286	0.09426
KLHL21	174	119	-2.7655029643815405	0.01874
KLHL22	174	88	0.6981532769926654	0.67821
KLHL23	174	77	-0.37776787742543066	0.40865
KLHL24	174	47	0.5881525493897856	0.61031
KLHL25	174	99	-0.3038277278977031	0.41831
KLHL26	174	100	-8.142255400262947	1e-05
KLHL28	174	87	-1.2901079609702604	0.20063
KLHL29	174	96	-2.480975494932776	0.04744
KLHL3	174	82	0.029692245256874646	0.50883
KLHL35	174	73	-0.979687428390433	0.27871
KLHL36	174	61	-8.1544931390596	6e-05
KLHL4	174	81	-0.7774336247618824	0.31668
KLHL7	174	118	-6.78834563497582	1e-05
KLHL9	174	110	-0.6686232093415396	0.31243
KLK1	174	74	0.2715117482612489	0.5671
KLK10	174	90	-0.14055610554515066	0.46284
KLK11	174	92	-5.155701785220975	0.00059
KLK12	174	100	-1.423938152997186	0.16046
KLK13	174	87	0.32671973349488626	0.58318
KLK14	174	78	0.030293398353642583	0.50782
KLK15	174	83	-0.40941571522189907	0.39681
KLK2	174	85	-3.789224151576016	0.00943
KLK3	174	76	-0.9819231759710467	0.27475
KLK5	174	72	-0.3537332778657415	0.41807
KLK6	174	102	-7.29542354617413	1e-05
KLK7	174	71	-0.6354304365254354	0.35156
KLK8	174	94	0.07758266927639443	0.52067
KLKB1	174	82	-2.3732972444574454	0.0705
KLRAP1	174	90	-0.9695629791154942	0.25905
KLRB1	174	91	-0.2787867553718199	0.42582
KLRC3	174	99	-2.2128422799320777	0.06361
KLRC4	174	101	0.7713947598269667	0.70624
KLRD1	174	112	-0.26765323107150135	0.42159
KLRF1	174	86	0.6194477673294815	0.65472
KLRG1	174	91	-0.11763944432480666	0.46827
KLRK1	174	105	1.380147563059727	0.83702
KMO	174	90	-5.585997252696411	0.00024
KNG1	174	95	-1.3543741089535446	0.17755
KNTC1	174	107	-6.891977559910692	1e-05
KPNA1	174	101	-8.239505995746626	1e-05
KPNA2	174	91	-9.575127781778185	1e-05
KPNA3	174	110	-6.2859338386588215	2e-05
KPNA4	174	104	-5.7176011691164295	6e-05
KPNA5	174	70	0.9226103388584048	0.7069
KPNA6	174	89	0.17040283511698062	0.54457
KPNB1	174	102	-8.963071609883874	1e-05
KPTN	174	91	-2.9620103848045622	0.02587
KRAS	174	111	0.012030920692615582	0.50688
KRCC1	174	80	-0.08656484498530864	0.47702
KREMEN2	174	107	-5.007576621301156	0.00014
KRI1	174	101	-2.8824610895265406	0.02261
KRIT1	174	93	0.607382474065441	0.65764
KRR1	174	89	-6.9622888458995345	1e-05
KRT1	174	87	0.6173324005504575	0.65572
KRT10	174	96	-8.48085214903672	1e-05
KRT12	174	91	-0.18423685967053535	0.45039
KRT13	174	97	-3.477765351856994	0.00991
KRT14	174	85	-0.6748324907501568	0.32853
KRT15	174	101	-1.2433006533340156	0.19166
KRT16	174	86	-11.792756103464614	1e-05
KRT17	174	96	-6.582897532492525	4e-05
KRT18	174	71	-1.1914110657006123	0.23974
KRT19	174	74	-0.5700989523708104	0.36705
KRT19P2	174	99	-1.2627276223139627	0.19252
KRT2	174	89	-0.07928105706169543	0.47964
KRT20	174	92	0.023700100498571054	0.50769
KRT23	174	85	0.7833806850298337	0.69213
KRT24	174	70	-0.6679767768243005	0.34537
KRT3	174	56	-0.5680419562992852	0.38163
KRT31	174	85	0.2805071646921367	0.56917
KRT32	174	88	-0.5635393781539219	0.35762
KRT33A	174	76	-0.23886516442192457	0.44228
KRT33B	174	102	-0.5364595861706125	0.35153
KRT34	174	80	0.30077161668393976	0.57397
KRT35	174	109	-0.7211136533463162	0.30105
KRT36	174	99	0.03247848073257982	0.50979
KRT37	174	102	-0.8465774296437514	0.2745
KRT38	174	107	-2.114565588120103	0.06457
KRT4	174	94	-3.4984190994409308	0.00998
KRT5	174	91	-1.020809434807849	0.24945
KRT6A	174	98	-8.987357690955946	1e-05
KRT6B	174	88	-4.919681935400411	0.00096
KRT7	174	93	-2.238410365335819	0.06634
KRT75	174	99	0.07695964748584737	0.52272
KRT76	174	101	-1.8654306342635865	0.09534
KRT8	174	39	0.05738037411628173	0.50993
KRT81	174	74	-1.8524199520219402	0.13526
KRT83	174	73	0.6677377910548072	0.6553
KRT84	174	110	-1.3505900390493673	0.16243
KRT85	174	74	-1.5740961373353264	0.17362
KRT8P12	174	53	-0.3233582745631724	0.43458
KRT9	174	87	-1.0193296570236365	0.25256
KRTAP1-1	174	87	0.9597868156716287	0.73355
KRTAP1-3	174	104	-0.3151315493281893	0.41027
KRTAP2-4	174	97	0.20317659792484297	0.55365
KRTAP4-7	174	95	0.45492301853584133	0.61875
KRTAP5-8	174	110	-1.780644627496607	0.09759
KRTAP5-9	174	100	-3.0606814681946894	0.01756
KRTAP9-9	174	92	0.9425007471044377	0.73764
KSR1	174	80	-3.5868879230595354	0.01477
KTN1	174	86	0.34750930054648205	0.58815
KYNU	174	66	-2.814129710782495	0.05951
L1CAM	174	74	-1.525811515164722	0.18111
L1TD1	174	87	0.4049667410397556	0.6029
L2HGDH	174	102	-8.936141210951003	1e-05
L3MBTL1	174	65	-1.0388580627828532	0.27939
LACTB2	174	93	1.2877244984199425	0.80761
LAD1	174	94	-3.85759818588292	0.00562
LAG3	174	108	-1.4896745271257237	0.13953
LAGE3	174	85	-9.525190952840832	1e-05
LAIR1	174	90	-0.2941151246226086	0.4224
LAIR2	174	115	-4.9274455102792	0.00022
LALBA	174	87	-0.47018196570275644	0.37692
LAMA1	174	68	0.4424116651632314	0.59773
LAMA2	174	92	1.226386151512468	0.79541
LAMA3	174	80	-4.8159020213004124	0.00206
LAMA4	174	98	-0.8763043232857345	0.27256
LAMA5	174	69	-1.6893378527551424	0.16373
LAMB1	174	88	-0.0027755963793586816	0.50181
LAMB2	174	59	-2.5307816786874073	0.08987
LAMB3	174	77	-3.75369883477755	0.01307
LAMB4	174	84	0.021205853075272126	0.50352
LAMC1	174	92	-5.60563507189861	0.00021
LAMC2	174	78	-2.4962505580859378	0.06465
LAMC3	174	77	-0.5357066925522372	0.37122
LAMP1	174	60	-1.0723729222794374	0.28116
LAMP2	174	46	0.6675281306858987	0.62879
LAMP3	174	103	-1.0056186770095144	0.2379
LAMTOR2	174	55	-0.7058594741600291	0.35871
LAMTOR3	174	82	-1.3184132940390927	0.20283
LANCL1	174	80	-4.148054423459107	0.00655
LANCL2	174	92	-2.0787349967442985	0.08493
LAP3	174	41	-3.9105692073014664	0.04615
LAPTM4A	174	59	0.14108888639527445	0.5282
LAPTM4B	174	82	-5.405429703964105	0.00061
LAPTM5	174	86	0.3619052291132156	0.59172
LARGE	174	71	-0.27127782092202923	0.43533
LARP1	174	78	2.273059528821883	0.91634
LARP4	174	86	-6.912148681499687	3e-05
LARP4B	174	106	-5.456873695075052	0.00012
LARP6	174	95	-1.3549768454649207	0.17747
LARP7	174	84	-1.2497852980240578	0.21292
LARS	174	86	-0.15444061584610583	0.45907
LARS2	174	107	-7.904545448316413	1e-05
LAS1L	174	92	-3.3666911990675996	0.01433
LASP1	174	86	-3.109758357415028	0.02353
LAT2	174	85	-1.9791520620215288	0.10264
LATS1	174	85	-0.45076753774047185	0.38132
LAX1	174	77	-1.2552236905405725	0.22068
LBH	174	73	-1.5681939460700949	0.17502
LBP	174	105	-0.20010079415025672	0.44076
LBR	174	101	-10.228997452287597	1e-05
LBX1	174	74	1.2437598026892944	0.77254
LCAT	174	89	-0.2826146823345327	0.42667
LCE2B	174	101	-0.2571840299275109	0.42905
LCK	174	89	0.22612931401983474	0.55892
LCMT1	174	61	-0.9686558919417871	0.29774
LCMT2	174	111	-9.343284428997325	1e-05
LCN1	174	99	-0.6691459967234026	0.32266
LCN2	174	95	0.22690409757320681	0.55921
LCP1	174	85	-1.3735754711723103	0.18832
LCP2	174	100	-2.2923674381646264	0.05532
LCT	174	75	-0.3619146052886942	0.41215
LDB1	174	55	-0.6527086683460233	0.36908
LDB2	174	90	-0.13768616550559382	0.46368
LDB3	174	79	-0.4046703017051411	0.39904
LDHA	174	104	-3.3961249511410334	0.00911
LDHAL6B	174	87	0.7189644385229964	0.6798
LDHB	174	113	-2.1274454420950035	0.05818
LDHC	174	87	-1.8022744748599728	0.1219
LDLR	174	71	-3.3090993853004322	0.02896
LDLRAP1	174	87	-8.71522721584701	1e-05
LDOC1	174	57	-1.1023449350969432	0.2776
LECT1	174	95	0.050866604255220514	0.51115
LECT2	174	107	-0.5507648978731857	0.34389
LEF1	174	90	0.24703982958843113	0.56517
LEFTY1	174	90	-0.4552159132161624	0.38006
LEFTY2	174	106	0.6358030255614912	0.67688
LEMD3	174	111	-6.720076407414644	1e-05
LENEP	174	112	-2.2274035996196173	0.05162
LEP	174	80	-1.176465296599392	0.22905
LEPR	174	96	-1.6483232937115597	0.13216
LEPRE1	174	93	-5.400977639126547	0.00036
LEPREL1	174	94	-0.354450256984672	0.40443
LEPREL2	174	98	-1.3039667427891908	0.18496
LEPREL4	174	94	-9.634846330170035	1e-05
LEPROT	174	65	2.2993541108775233	0.90019
LEPROTL1	174	101	-6.521398795236481	1e-05
LETM1	174	102	-10.343226460754344	1e-05
LETMD1	174	56	-0.13964091102528708	0.47055
LFNG	174	80	-0.6945976494153133	0.33061
LGALS1	174	73	3.2743763551575187	0.97189
LGALS13	174	98	-1.2056363125810259	0.20337
LGALS14	174	104	-4.27931016093876	0.00153
LGALS2	174	83	1.0267429705195636	0.74362
LGALS3	174	87	-0.3943827263414916	0.39579
LGALS3BP	174	74	-2.9210702355891285	0.0437
LGALS4	174	81	-1.133206500129503	0.24149
LGALS8	174	84	0.9636664707625432	0.73171
LGALS9	174	82	0.30186511417870787	0.57755
LGALSL	174	118	-7.464680173603088	1e-05
LGI1	174	99	-2.040989587741222	0.08006
LGI2	174	102	1.3653815686791893	0.83211
LGMN	174	105	-5.595480055163581	7e-05
LGR4	174	69	-0.92013628142727	0.29535
LGR5	174	109	-5.165634807489945	0.0001
LGSN	174	97	-0.8796595418159062	0.27219
LHB	174	87	-1.248414539640439	0.20799
LHCGR	174	99	-2.816632590326113	0.02678
LHFP	174	107	-4.00750730139208	0.00245
LHFPL2	174	72	0.42639898356580497	0.60377
LHPP	174	55	-0.14296782264589591	0.47221
LHX1	174	75	-1.2971702617195326	0.21653
LHX2	174	85	-3.3829248563006824	0.01729
LHX3	174	92	-0.8095708456666515	0.2957
LHX5	174	64	-0.07583104781264945	0.48178
LHX6	174	100	-4.324536820253565	0.00172
LIAS	174	94	-1.454156138982304	0.16243
LIF	174	110	-6.292321824191836	2e-05
LIFR	174	89	-6.268558521135322	3e-05
LIG1	174	109	-10.622641684273933	1e-05
LIG3	174	128	-6.223745815294105	1e-05
LIG4	174	95	-5.974484475065224	9e-05
LILRA1	174	69	-0.490671836604488	0.38568
LILRA2	174	102	-1.9441362945273177	0.08521
LILRA3	174	76	-1.574619964976092	0.16923
LILRA4	174	72	-1.4759227209524872	0.19141
LILRA5	174	81	-0.09700930179904672	0.47797
LILRA6	174	101	-2.876121245097683	0.02274
LILRB1	174	68	0.5643210014312875	0.62519
LILRB2	174	88	0.9714811298741398	0.7399
LILRB3	174	74	1.4917971031817348	0.81437
LILRB4	174	72	-0.8854719188624258	0.29985
LILRB5	174	66	2.153081332470017	0.88687
LILRP2	174	73	-1.5244493546358968	0.18176
LIM2	174	92	-3.4936867760152355	0.01141
LIMA1	174	87	0.8170407485345743	0.70294
LIMCH1	174	89	-3.9900343429272183	0.00564
LIMD1	174	107	-2.5821087334222304	0.03285
LIMD2	174	65	-2.561610575753066	0.07758
LIME1	174	80	-0.10198454206069679	0.47332
LIMK1	174	110	-6.494139899451884	2e-05
LIMK2	174	84	-0.18904019322012053	0.4512
LIMS1	174	80	-1.3608473271234793	0.19652
LIMS2	174	59	0.03437644527971794	0.50519
LIMS3	174	76	-0.18806938429812683	0.45427
LIN28A	174	94	-2.5980075236032905	0.04092
LIN37	174	58	-0.5897321952652838	0.37447
LIN7A	174	60	1.3756493150128764	0.77432
LIN7B	174	108	-5.284055852868598	0.0001
LIN7C	174	102	-7.989931774407764	1e-05
LINC00094	174	87	-2.2423459781117443	0.07401
LINC00115	174	82	-0.06744128688429821	0.48437
LINC00230A	174	92	1.3379719151654665	0.81614
LINC00260	174	68	-0.12656968477558878	0.46776
LINC00302	174	87	1.1529932735946704	0.77304
LINC00312	174	96	-0.957204545293191	0.25861
LINC00328	174	103	0.07126305745432213	0.51871
LINC00338	174	80	-0.7412760858237256	0.32017
LINC00339	174	104	-4.7090747100779184	0.00066
LINC00341	174	74	-0.6702197915474911	0.34423
LINC00342	174	72	0.12002336211254035	0.53052
LINC00472	174	103	-0.40084419991928993	0.3868
LINC00474	174	70	-1.0890458825795992	0.26046
LINC00483	174	88	-0.6459509317240661	0.338
LINS	174	83	-1.9973801811879706	0.10419
LIPA	174	71	0.8040726140825727	0.68252
LIPC	174	108	-3.1497820373900582	0.01256
LIPE	174	71	0.11310316077692636	0.52547
LIPF	174	85	-2.8326310339845735	0.03692
LIPG	174	107	-1.6495518668886753	0.11792
LIPT1	174	94	-1.0474222212540132	0.23784
LITAF	174	84	-1.0786516630168597	0.246
LLGL1	174	108	-4.134492430346806	0.00182
LLGL2	174	69	-3.2128922106089948	0.03308
LLPH	174	88	0.1475073280514227	0.54026
LMAN1	174	94	0.7517891009862938	0.69389
LMAN1L	174	72	1.2968883562950597	0.78064
LMAN2	174	65	-0.741876755743829	0.33781
LMAN2L	174	93	-8.052583859990113	1e-05
LMBR1L	174	72	-0.023859216089781667	0.49542
LMBRD1	174	61	0.9626959382739028	0.70047
LMCD1	174	88	0.6510393990692579	0.66651
LMF1	174	67	-2.688638634202669	0.06476
LMF2	174	97	-3.2412106916213013	0.01453
LMNA	174	80	-4.404255967068501	0.00425
LMNB1	174	123	-10.20068894476535	1e-05
LMNB2	174	125	-6.490032832653855	1e-05
LMO1	174	94	-9.365694582821803	1e-05
LMO2	174	87	-7.951141381265071	1e-05
LMO3	174	78	-0.9812053738515699	0.27263
LMO4	174	105	-3.328482298511372	0.00976
LMO7	174	102	-6.887234010152209	1e-05
LMOD1	174	69	-0.039796022294630765	0.48942
LMTK2	174	97	-5.4915003547679255	0.00015
LMX1B	174	55	-0.35299987282961204	0.42911
LNPEP	174	114	-4.115736739948536	0.00141
LOC100093698	174	96	-0.66424988871269	0.32669
LOC100127886	174	102	-1.0309854301909824	0.23218
LOC100127972	174	95	-1.8783348505001047	0.10136
LOC100128640	174	75	0.71452176716322	0.66854
LOC100129250	174	69	-1.5703860628427462	0.1811
LOC100129361	174	74	-3.171590983040628	0.03197
LOC100129648	174	91	1.2318360806849438	0.79483
LOC100129973	174	103	1.3625473483482418	0.83138
LOC100130331	174	94	-0.8798263276864646	0.27482
LOC100130354	174	90	-0.6481220394172664	0.33206
LOC100130741	174	85	0.3422810706591177	0.58451
LOC100131298	174	96	0.08704706524062729	0.52295
LOC100131510	174	102	-2.4474634596514315	0.04337
LOC100131532	174	88	-0.008199646076530889	0.50022
LOC100131825	174	87	-0.9007858503047091	0.27691
LOC100134713	174	90	-1.9561957171122977	0.09896
LOC100170939	174	67	0.628570797145452	0.64243
LOC100272216	174	75	0.036222870869903966	0.50953
LOC100272228	174	57	0.9200256187493393	0.68767
LOC100286895	174	99	-2.2755062428426096	0.05881
LOC100287387	174	82	-0.1629979918630779	0.46013
LOC100287483	174	87	-1.0496737003158618	0.24599
LOC100287590	174	61	-0.09844723225491933	0.4782
LOC100288594	174	73	0.7440521636267818	0.67182
LOC100294145	174	55	-1.075443296512451	0.28884
LOC100499177	174	105	-1.739310182558736	0.10595
LOC100505650	174	72	1.0216215797636188	0.73132
LOC100505960	174	90	-1.0998940436849702	0.23289
LOC100506162	174	62	0.5348569403282771	0.61957
LOC100506168	174	97	-1.9514276169209461	0.09044
LOC100506469	174	81	-1.450679370612165	0.1848
LOC100506571	174	77	-2.9126062565267494	0.0401
LOC100506653	174	111	-2.7701130905583122	0.02226
LOC100506935	174	109	-4.78360329535433	0.00032
LOC100507009	174	96	-2.7655717986106882	0.03203
LOC100507164	174	85	1.5981365716119735	0.84651
LOC100507284	174	83	-0.5622086116621798	0.35945
LOC100507397	174	73	-0.17566593274988593	0.45881
LOC100507424	174	68	-2.4319685700039977	0.0838
LOC100507619	174	60	-0.4646755275963969	0.40134
LOC100507630	174	70	-2.7765547886275974	0.05551
LOC100508797	174	64	-0.06342641948274459	0.48471
LOC145678	174	54	-1.3313770981529998	0.2462
LOC155060	174	72	0.2927784331801043	0.57183
LOC157562	174	73	-0.14039490622347436	0.46714
LOC157627	174	75	0.8722669943838616	0.7022
LOC1720	174	84	-0.20175914254211152	0.44798
LOC202181	174	83	1.2439816283459233	0.78575
LOC220077	174	91	0.19519382778121108	0.55126
LOC220594	174	70	-1.6484786156267717	0.16801
LOC254896	174	63	0.18316798035578877	0.5407
LOC257152	174	70	-1.3139663945462405	0.22116
LOC282997	174	41	0.6211418244041588	0.61309
LOC283683	174	58	-0.6786951251885459	0.35684
LOC284244	174	87	-1.8259265028103961	0.11876
LOC339290	174	91	-0.14343786131865865	0.4612
LOC388796	174	85	-2.079440956880033	0.09186
LOC389906	174	91	1.576335836767705	0.85235
LOC390940	174	78	-0.08217645130452476	0.48075
LOC399491	174	68	1.5292485501886992	0.80701
LOC399904	174	59	0.339175485877151	0.56934
LOC400084	174	78	-0.4181188095325605	0.39954
LOC440434	174	84	-7.618759740888485	2e-05
LOC440792	174	77	-0.757609386075042	0.32134
LOC441204	174	77	-0.6328568454683512	0.34919
LOC441601	174	74	-0.42340323874712943	0.40083
LOC51145	174	93	-1.8542127739536345	0.10559
LOC57399	174	86	0.24184654031587086	0.56235
LOC644450	174	74	-0.6119985168408276	0.35736
LOC646934	174	73	2.319297291625199	0.91533
LOC647070	174	93	0.44460419972799614	0.61707
LOC728855	174	67	-1.324845016555531	0.22227
LOC729164	174	85	-0.3514002697381252	0.40667
LOC729799	174	86	-0.7995267638662081	0.30081
LOC730101	174	99	-3.1207806159459035	0.01675
LOC730227	174	95	0.6056789565441423	0.65737
LOC79015	174	84	-0.485033275742402	0.37738
LOC79999	174	85	-0.845152132095256	0.29116
LOC80054	174	83	-0.3104848252578773	0.42173
LOC81691	174	83	-7.530741344363409	2e-05
LOC92249	174	62	0.8327197120715825	0.6806
LONP1	174	84	2.3553175495681296	0.93193
LONP2	174	95	-2.7129996665031895	0.03406
LONRF3	174	87	-5.519347234330433	0.00034
LOR	174	96	0.7582819658965054	0.69687
LOX	174	101	-0.8870058918383669	0.26659
LOXL1	174	126	-4.4850430545275595	0.00029
LOXL2	174	94	-1.2204645719848621	0.20335
LOXL3	174	94	-2.073800783394635	0.08081
LPA	174	100	-1.0535064617024907	0.23116
LPAL2	174	97	0.3895045600317538	0.60328
LPAR1	174	110	-2.5043763242615666	0.0349
LPAR2	174	81	-3.3887014829288815	0.01948
LPAR3	174	62	-1.2980817400193088	0.23798
LPAR4	174	96	1.0336986681168185	0.75883
LPAR6	174	79	-1.9086582597258483	0.11916
LPCAT1	174	87	2.084765470944795	0.91089
LPCAT3	174	82	-0.8530985671672378	0.29495
LPCAT4	174	62	-0.6949925855036174	0.35227
LPGAT1	174	77	-3.381962352350072	0.02177
LPHN1	174	73	-0.9042934704480547	0.29373
LPHN2	174	92	1.5752056666222447	0.85394
LPHN3	174	98	0.3298886785766196	0.59109
LPIN1	174	85	1.1980074050798795	0.77895
LPIN2	174	83	-1.7829166598312274	0.13007
LPL	174	112	-3.9916506076352696	0.00206
LPO	174	77	0.14152823662641345	0.53631
LPP	174	56	-1.139805355286863	0.27381
LPPR1	174	88	1.006704846223269	0.7477
LPPR2	174	76	-2.45802107080866	0.07001
LPPR3	174	56	-0.08767567711761132	0.48116
LPPR4	174	84	0.15403437847482526	0.53858
LPXN	174	106	0.121104897118809	0.535
LRAT	174	88	1.1361494582443872	0.7726
LRBA	174	81	-1.646865187468849	0.15443
LRCH1	174	82	-0.2862228792813694	0.42848
LRCH3	174	84	1.5643527548438603	0.84022
LRCH4	174	78	-4.377836215061055	0.00467
LRFN3	174	87	0.8193185285909143	0.70345
LRFN4	174	83	-7.981064392360963	1e-05
LRIF1	174	88	-8.991525731371093	1e-05
LRIG1	174	107	-4.186753955084795	0.00158
LRIG2	174	86	-0.1710938256485424	0.45519
LRIT1	174	76	0.9091708691944067	0.71018
LRMP	174	70	-0.9125626951446341	0.29455
LRP1	174	112	0.6955171765346704	0.69448
LRP10	174	34	0.429226174481275	0.57271
LRP12	174	78	-1.1292584764479552	0.24286
LRP1B	174	95	1.0057880789188272	0.75124
LRP2	174	71	-4.789737243176804	0.00402
LRP2BP	174	96	-2.3230300533712454	0.05837
LRP3	174	70	-1.8142019569188614	0.14541
LRP4	174	94	-3.8491246172198603	0.00572
LRP5	174	99	-3.0821236538171486	0.01799
LRP5L	174	100	-7.120760020761302	1e-05
LRP6	174	89	-0.6350979722386774	0.33605
