	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
HTRA1	101	32	-1.6677041864107436	0.24688
HTRA2	101	69	-3.304161571983996	0.02661
HTT	101	53	-0.8762180087603214	0.32398
HUNK	101	33	0.9493838016473523	0.65207
HUS1	101	54	-8.444086329638155	5e-05
HUWE1	101	35	2.5899603123448673	0.8615
HYAL1	101	40	-4.1789768733771435	0.0349
HYAL2	101	53	-3.2728339045058332	0.04683
HYAL3	101	38	-2.4152223714476633	0.14508
HYAL4	101	35	-0.9733898113482414	0.33818
HYDIN	101	72	-4.249411152186088	0.00621
HYI	101	45	3.1430750915973773	0.93085
HYMAI	101	57	-1.8674741221223874	0.15873
HYOU1	101	46	-1.7522001608173028	0.19833
IAPP	101	31	-0.3376726972383005	0.44596
IARS	101	61	-11.074077461470766	1e-05
IARS2	101	24	2.6218991681639148	0.82198
IBA57	101	57	2.3071017801422364	0.8919
IBSP	101	27	-0.38945294623543714	0.43825
IBTK	101	50	-2.6003504109882907	0.09834
ICA1	101	50	0.5989258811859426	0.62341
ICAM1	101	67	-2.7289234070157975	0.05744
ICAM2	101	41	-3.52632163449201	0.05851
ICAM3	101	67	-8.107603350813468	1e-05
ICAM4	101	33	-0.5606801611261776	0.40551
ICAM5	101	42	-3.3448153297745553	0.06534
ICK	101	58	-2.1572422366542154	0.12139
ICMT	101	77	-8.92852004791549	1e-05
ICOS	101	65	-7.375858503288837	5e-05
ICOSLG	101	42	0.8763282255346295	0.66117
ICT1	101	63	0.5905527673592952	0.63218
ID1	101	54	1.9973646177911422	0.85041
ID2	101	61	0.8480096327853738	0.68327
ID2B	101	39	-1.0548891004083258	0.31805
ID3	101	69	-0.7400810107604183	0.32808
ID4	101	41	1.4844308517651077	0.75095
IDE	101	57	-9.566333544819729	1e-05
IDH1	101	54	-7.2600788217521295	0.0001
IDH2	101	67	-9.167788281657751	1e-05
IDH3A	101	82	-5.941168088841313	8e-05
IDH3B	101	55	-1.8584286216358463	0.16575
IDH3G	101	41	-0.9954945468270888	0.31966
IDI1	101	57	-9.916557832857064	1e-05
IDI2-AS1	101	57	-9.205941102467593	1e-05
IDO1	101	55	2.125192456370773	0.86862
IDS	101	24	0.2879844999208255	0.5405
IDUA	101	21	-0.12657567949774973	0.48221
IER2	101	45	-2.3002226009829383	0.13693
IER3	101	48	-2.9345718243080063	0.07592
IER3IP1	101	73	-7.3795609788725365	3e-05
IER5	101	39	-4.525726029412199	0.02573
IFFO1	101	32	0.2463305716692917	0.54032
IFI16	101	28	0.07105508456790724	0.51076
IFI27	101	26	-1.1924517624175108	0.32913
IFI30	101	60	-5.315197729901815	0.00209
IFI35	101	49	-0.28115686748692514	0.4452
IFI44	101	45	-4.339281213125985	0.02217
IFI44L	101	41	-4.413965688368552	0.02547
IFI6	101	35	-2.2476437290016285	0.17141
IFIH1	101	40	-1.7802980357562683	0.21032
IFIT1	101	46	-0.7627623023159846	0.35376
IFIT2	101	45	-2.252463595553639	0.14167
IFIT3	101	46	-2.5989681396827233	0.1064
IFIT5	101	61	-6.187078979339024	0.00047
IFITM1	101	27	0.7425580022310895	0.61015
IFITM2	101	54	-0.0024122944853022985	0.49816
IFITM3	101	45	-0.8227165156299985	0.346
IFNA1	101	35	2.1938466402425725	0.8233
IFNA10	101	67	-3.4520913000516584	0.02347
IFNA14	101	61	-2.187484882759613	0.1137
IFNA16	101	56	-0.541041802281409	0.38596
IFNA17	101	70	-3.616462403696945	0.01714
IFNA2	101	43	-1.6016349789433901	0.22513
IFNA21	101	54	-0.3160144293460945	0.43295
IFNA4	101	72	0.7103208520240286	0.67005
IFNA5	101	53	0.3470046574153513	0.57088
IFNA6	101	62	-1.2800343760467774	0.23594
IFNA7	101	53	-7.3950188548224	0.00032
IFNA8	101	49	1.4062565042974664	0.76077
IFNAR1	101	34	-1.7631102200852193	0.2279
IFNAR2	101	57	-9.284464609794902	1e-05
IFNB1	101	45	-2.0722149586165397	0.16095
IFNG	101	64	-3.273261923167222	0.03292
IFNGR1	101	38	-3.148799836807369	0.08653
IFNGR2	101	39	-1.3437753965364974	0.27367
IFNW1	101	43	0.302964141772308	0.5569
IFRD1	101	51	-3.62214857889161	0.03628
IFRD2	101	52	-1.7839971696598886	0.17966
IFT122	101	47	1.432867805001605	0.75756
IFT140	101	27	-0.0012462237281743152	0.49681
IFT20	101	30	-0.6622562266945489	0.39462
IFT27	101	38	-3.3262047660563696	0.07625
IFT46	101	61	-3.684548447339389	0.02213
IFT52	101	50	-10.468708249013938	2e-05
IFT57	101	22	2.422698027496912	0.79618
IFT74	101	41	-2.9289146779201087	0.09372
IFT81	101	44	0.524671602157119	0.59949
IFT88	101	43	2.0820649890773275	0.83328
IGBP1	101	33	-4.220774476180637	0.04742
IGF1	101	37	0.3589654153633613	0.56424
IGF1R	101	62	-4.089690892489054	0.0125
IGF2-AS	101	33	0.9475564434064117	0.65175
IGF2BP2	101	70	-1.6031095896170136	0.17128
IGF2BP3	101	47	-4.314925886212653	0.02102
IGF2R	101	46	-2.545168743699063	0.11104
IGFALS	101	48	-3.3521355735081255	0.05197
IGFBP1	101	54	-0.8383992168466646	0.32795
IGFBP2	101	45	0.7788471736884716	0.64868
IGFBP3	101	42	1.341936193332969	0.73683
IGFBP4	101	58	-1.2072047643548376	0.25535
IGFBP5	101	57	-0.07996414456314553	0.48345
IGFBP6	101	63	-3.1364557868921614	0.04035
IGFBP7	101	50	-1.492435212762426	0.22789
IGFLR1	101	43	-6.986193328509575	0.00108
IGH@	101	43	-1.860171733499486	0.19141
IGHA1	101	30	1.8593826749002897	0.77161
IGHD	101	68	-0.2745250604313973	0.43685
IGHG1	101	65	-2.3762373147277915	0.08889
IGHM	101	75	0.16075722994564576	0.5392
IGHMBP2	101	55	0.4572476680890851	0.59817
IGHV5-78	101	64	-1.8738667769962318	0.14334
IGJ	101	52	3.1955413912770894	0.94726
IGKC	101	65	-2.090194339060965	0.11674
IGKV1-5	101	68	-3.2494430112957358	0.02883
IGKV1D-8	101	70	-0.549384096243387	0.37113
IGKV3-20	101	67	-3.061087851388853	0.03919
IGKV4-1	101	64	-2.743651937468446	0.06132
IGL@	101	67	-2.1503260193976956	0.1073
IGLJ3	101	68	0.8320568060981198	0.68599
IGLL1	101	59	-2.487395791587205	0.08884
IGLL3P	101	52	-1.044024621030941	0.29561
IGLV1-40	101	67	-3.416286688854165	0.0246
IGLV2-23	101	67	-2.8963372656501223	0.04787
IGLV3-19	101	54	-0.2964522941761026	0.43672
IGLV4-60	101	49	0.42921945611863016	0.5857
IGLV6-57	101	58	-1.9674441204944815	0.14294
IGSF1	101	55	-1.5322298109960009	0.21098
IGSF3	101	69	-1.6115050867561713	0.17027
IGSF6	101	47	-3.033989937975797	0.0716
IGSF9B	101	22	-0.7335749645891625	0.39756
IHH	101	71	0.2819038936115612	0.56737
IK	101	53	-3.089204023089274	0.05643
IKBKAP	101	47	-5.090367782929652	0.00892
IKBKB	101	32	-0.8902612411701567	0.35624
IKBKE	101	79	-4.743846975746409	0.00166
IKBKG	101	53	-0.9764273627505003	0.30533
IKZF1	101	64	3.071062910970214	0.95846
IKZF2	101	59	-5.454682109348461	0.00188
IKZF3	101	35	0.32504589787148214	0.55557
IKZF4	101	53	1.8128905213175899	0.82564
IKZF5	101	67	-3.230710122988904	0.03178
IL10	101	34	0.40620492354770993	0.56825
IL10RA	101	27	3.8019005317997867	0.91448
IL10RB	101	41	-2.5424964865324164	0.12426
IL11	101	49	-1.3008542455729122	0.25771
IL11RA	101	55	-0.09912929898119324	0.48125
IL12A	101	57	-10.475106777196137	1e-05
IL12B	101	26	0.574348808676299	0.58677
IL12RB1	101	38	3.3053489526384565	0.92362
IL12RB2	101	63	-2.013829094945298	0.1295
IL13	101	28	0.3429371525292883	0.55242
IL13RA1	101	54	-1.630223666348637	0.19438
IL13RA2	101	48	-5.908495331290222	0.0027
IL15	101	53	-2.715412393523523	0.08101
IL15RA	101	52	-1.078019825808969	0.28985
IL16	101	50	-1.089103405609807	0.29305
IL17A	101	51	-4.309061710798552	0.01704
IL17B	101	46	-0.6290332733316278	0.37768
IL17RA	101	29	-5.756395031973359	0.01982
IL17RB	101	50	-2.3641484837987923	0.1197
IL17RC	101	56	-1.0367756067547924	0.28902
IL18	101	47	0.5527736877056115	0.60818
IL18BP	101	28	-0.5321317887566831	0.41768
IL18R1	101	50	-0.9789579222650764	0.31241
IL18RAP	101	47	-1.049573070793333	0.30326
IL19	101	77	-6.491537756681591	5e-05
IL1A	101	57	-3.1233390926922433	0.04899
IL1B	101	37	1.8991684764583245	0.79573
IL1R1	101	27	-0.751768832103429	0.38383
IL1R2	101	43	1.4324456605585958	0.74822
IL1RAP	101	60	-0.066842310963194	0.48657
IL1RAPL1	101	54	-3.5631866533801375	0.03329
IL1RAPL2	101	63	-2.591564911276365	0.07409
IL1RL1	101	49	-5.36895683653339	0.0049
IL1RL2	101	32	0.31646465596769907	0.55164
IL1RN	101	78	-3.5540721165047886	0.01371
IL2	101	48	0.4709279245682678	0.59514
IL20RA	101	44	2.1088376093227903	0.84109
IL21	101	72	-7.315359927711018	3e-05
IL21R	101	40	-0.0905614625944558	0.48405
IL22	101	51	1.2966188579990845	0.74538
IL22RA1	101	40	1.1550385534228043	0.70062
IL23A	101	27	0.9457453605594505	0.63933
IL24	101	75	-4.147892799265465	0.00559
IL25	101	27	-2.1848444373877514	0.20527
IL26	101	37	-2.4640645984661966	0.14296
IL27RA	101	45	-8.515890558809069	0.00011
IL2RA	101	43	-1.8693701715678366	0.19028
IL2RB	101	58	-2.5879535676798753	0.08123
IL2RG	101	56	-4.087658123778361	0.01618
IL3	101	52	-1.242261223062007	0.2616
IL32	101	49	-1.6635095833665279	0.20348
IL33	101	53	-3.1610241688028906	0.05243
IL36A	101	60	-0.8024314207755091	0.32996
IL36G	101	64	-0.9471766860211807	0.29252
IL36RN	101	56	0.4686655357098481	0.59995
IL37	101	19	1.3949908877729915	0.67598
IL3RA	101	49	1.5629635246547202	0.78523
IL4	101	48	-0.926322479060261	0.32182
IL4R	101	28	-1.5443244422840197	0.27712
IL5	101	34	1.4374640981715237	0.7293
IL5RA	101	47	1.1106702263218522	0.70646
IL6	101	68	-3.897806951309628	0.01146
IL6R	101	47	-3.355515556970571	0.05309
IL6ST	101	64	-5.6392130663338165	0.00089
IL7	101	47	-1.7669906287734696	0.19309
IL7R	101	61	-2.479417837595101	0.08548
IL8	101	62	-5.167981374302678	0.00269
IL9	101	38	-2.628283173755745	0.12514
IL9R	101	29	1.1045166761399328	0.66929
ILF2	101	74	-7.330552529720455	3e-05
ILF3	101	70	1.1974353461801632	0.76167
ILK	101	36	-2.2505689216334694	0.16979
ILKAP	101	53	-6.403955206320122	0.00093
ILVBL	101	61	-2.9630959602210747	0.05186
IMMT	101	50	-5.285973688366609	0.00523
IMP3	101	78	-5.125776523648015	0.00089
IMP4	101	67	-3.428432730695203	0.02417
IMPA1	101	56	-4.74116369827445	0.00689
IMPA2	101	64	-6.334675430001589	0.00022
IMPACT	101	47	-2.715601797263864	0.09356
IMPAD1	101	56	-6.767511789275297	0.0003
IMPDH1	101	53	-5.512949464786316	0.00313
IMPDH2	101	54	-5.010312060677248	0.00584
IMPG1	101	48	-1.1541163252758706	0.28307
IMPG2	101	49	-1.7657291148154979	0.18875
INA	101	30	-2.3611415750376015	0.17777
INADL	101	34	-0.8762865415033533	0.35396
INCENP	101	61	-10.785166349347339	1e-05
INE1	101	60	-1.1885377367987129	0.25715
INF2	101	34	-1.3994355402148415	0.27655
ING1	101	58	-2.2908580658982203	0.10794
ING2	101	73	-8.00397743214582	1e-05
ING3	101	60	-5.319404620735655	0.00206
ING4	101	36	1.1391747231222449	0.69279
INHA	101	35	0.24956068227987185	0.54255
INHBA	101	59	-0.22466144079548697	0.45081
INHBB	101	55	-2.028663921765512	0.14486
INHBC	101	68	-0.9221743010499124	0.29427
INHBE	101	48	-7.036778669640737	0.00063
INO80B	101	45	-0.2691138958779196	0.45015
INO80D	101	35	0.9870063074700863	0.66365
INPP1	101	60	0.4801379434264031	0.6056
INPP4A	101	68	-5.010793047976076	0.00201
INPP4B	101	78	-5.078509889760933	0.00097
INPP5A	101	66	-8.267296374950938	2e-05
INPP5B	101	56	-5.792298734383004	0.00144
INPP5D	101	39	0.44537901104335165	0.57851
INPP5E	101	41	-5.039924241293129	0.01413
INPP5F	101	58	-0.4372241079981835	0.40426
INPP5J	101	56	-0.028789140144112758	0.49411
INPP5K	101	33	0.5641897904905133	0.59118
INPPL1	101	37	-1.5753086131593694	0.24484
INS	101	33	-1.6275847780877277	0.24968
INSIG1	101	52	-5.656384848625716	0.0028
INSIG2	101	40	-4.490139168995432	0.02621
INSL3	101	40	-0.057338528099238284	0.48994
INSL4	101	48	-4.602105278377096	0.01392
INSL5	101	24	2.5329322503643543	0.81428
INSL6	101	45	-1.7157027567614924	0.20466
INSM1	101	30	-0.9969160461406698	0.34466
INSR	101	23	0.5713680301913365	0.58092
INSRR	101	30	-1.5547184007426147	0.26822
INTS1	101	39	-1.2315837466488126	0.28999
INTS12	101	70	-4.545008612595873	0.00399
INTS3	101	58	-2.9846352371270664	0.05405
INTS5	101	67	-4.357788860947353	0.00633
INTS6	101	51	-5.928368032782714	0.00206
INTS7	101	74	-7.06648370305621	3e-05
INTS8	101	45	-4.6074044523690825	0.01697
INTS9	101	77	-3.769756222547114	0.00994
INVS	101	28	-1.9657338268046276	0.22725
IP6K1	101	41	-2.9328699985739557	0.09351
IP6K2	101	47	-3.7807077139443352	0.03573
IPCEF1	101	61	-6.842081701464648	0.00016
IPO13	101	43	-0.16359956020842328	0.46825
IPO4	101	78	-2.733851985536444	0.04479
IPO5	101	78	-7.744731396557675	1e-05
IPO7	101	61	-5.3244662535633305	0.00222
IPO8	101	41	-2.551919104505917	0.12361
IPO9	101	48	-2.821133235512311	0.08351
IPP	101	50	-5.004891520789262	0.00751
IPPK	101	71	-4.570004125916334	0.00333
IPW	101	33	-1.767132067386211	0.23227
IQCA1	101	42	0.5488833799669296	0.60218
IQCB1	101	50	-5.06680990592234	0.00701
IQCC	101	35	-0.051486887761429415	0.49115
IQCE	101	69	-1.7808393658341832	0.1458
IQCG	101	70	-8.156550259850016	1e-05
IQCH	101	62	-0.9571620935276252	0.29439
IQCK	101	60	-0.36252410060048607	0.4217
IQGAP1	101	34	-1.695190141946885	0.23609
IQGAP2	101	68	-1.7412524599790198	0.15318
IQSEC1	101	48	-1.4199291341193996	0.24023
IQSEC2	101	22	-0.7580739291874679	0.39405
IQSEC3	101	23	0.6162449297407132	0.58732
IRAK1	101	55	-3.005087110286567	0.05877
IRAK3	101	52	-0.699883145392718	0.35956
IRAK4	101	64	-6.181871518985832	0.00031
IREB2	101	62	-7.018831478951972	6e-05
IRF1	101	48	0.32383052001863966	0.56548
IRF2	101	45	-1.5365619415743386	0.22949
IRF2BP1	101	49	0.10463139069271617	0.52282
IRF3	101	28	-2.3958590370544948	0.182
IRF4	101	44	0.24390348788189264	0.5474
IRF5	101	53	-2.8008760786957407	0.07465
IRF6	101	55	-0.02951743104443568	0.4957
IRF7	101	28	-2.1440011430040364	0.20765
IRF8	101	52	-5.340626038919561	0.0041
IRF9	101	39	-0.5162383778138633	0.40758
IRGC	101	44	0.2708828709799631	0.55248
IRGQ	101	48	-4.472622753317899	0.01643
IRS1	101	38	1.2260967488494405	0.70895
IRS2	101	41	-2.8561615049502125	0.09917
IRS4	101	47	2.8046326338820635	0.91323
IRX4	101	53	-0.35167453523010206	0.42794
IRX5	101	75	-8.526390610744533	1e-05
ISCA1	101	40	-4.405209873629141	0.02832
ISCU	101	50	-0.3512003921535971	0.43275
ISG15	101	32	-3.718710595679217	0.07104
ISG20	101	54	-1.474967055698677	0.2177
ISG20L2	101	72	-5.680482389149875	0.00042
ISL1	101	54	-0.7702262552891793	0.3409
ISLR	101	60	0.3252229698607929	0.57284
ISOC1	101	26	2.5556392211422527	0.82459
ISOC2	101	66	-7.7976390625373915	4e-05
IST1	101	39	-3.1302845949197335	0.08439
ISYNA1	101	49	-3.9156988477713743	0.02688
ITCH	101	60	-4.857952006550959	0.00452
ITFG1	101	31	1.878186616357688	0.7752
ITFG2	101	26	-1.3253938951281525	0.31176
ITGA1	101	25	-1.2921394782806672	0.31712
ITGA10	101	38	1.0733056619676273	0.68537
ITGA2	101	42	-0.3619901220982989	0.43396
ITGA2B	101	57	1.8967418909609504	0.84526
ITGA3	101	28	-1.1993936066422446	0.32208
ITGA4	101	44	-1.3788862725541373	0.2542
ITGA5	101	47	0.1730988013442944	0.53473
ITGA6	101	58	-4.761242544445138	0.00601
ITGA7	101	16	0.3987089586755486	0.54954
ITGA8	101	34	2.2349848719038388	0.82523
ITGA9	101	44	-1.2428117692430942	0.2761
ITGAE	101	63	-9.828315727961774	1e-05
ITGAL	101	52	-5.301407439562842	0.00431
ITGAM	101	22	-0.8472432024398621	0.38165
ITGAV	101	40	-0.7794601082787872	0.36106
ITGAX	101	58	-2.494250777049964	0.08888
ITGB1	101	33	0.3189072744583296	0.55149
ITGB1BP1	101	33	-2.5866614058863164	0.14582
ITGB1BP2	101	55	-3.065637497841578	0.05525
ITGB1BP3	101	36	2.627209081465076	0.86935
ITGB2	101	49	-2.1135814544782674	0.14627
ITGB3	101	66	-2.677445506947726	0.06289
ITGB3BP	101	68	-8.044896717355185	2e-05
ITGB4	101	28	1.5253457199903488	0.71937
ITGB5	101	40	-1.885027317644916	0.19693
ITGB6	101	46	-1.5173536897397624	0.23018
ITGB7	101	40	-1.9588354528303629	0.18839
ITGB8	101	55	3.2942376700609026	0.9568
ITGBL1	101	49	-0.2555901312745833	0.45002
ITIH1	101	41	2.3972723440609105	0.86103
ITIH2	101	59	-2.841492687890368	0.06187
ITIH3	101	43	-0.6805531667500476	0.37273
ITIH4	101	36	2.1049052679821476	0.819
ITIH5	101	38	0.8582311281727021	0.65049
ITK	101	56	-6.905065240957262	0.00022
ITM2A	101	65	-3.601881507638465	0.02115
ITM2B	101	20	1.2645256895711199	0.66524
ITM2C	101	31	1.3595778873073703	0.70984
ITPA	101	64	-4.92906602470718	0.0031
ITPK1	101	40	-2.2669668467080704	0.1545
ITPKA	101	54	-0.8123004354472396	0.3331
ITPKB	101	46	-3.178550895912934	0.06545
ITPKC	101	66	0.3204350268241373	0.57441
ITPR1	101	59	-1.787830566568817	0.16713
ITPR2	101	29	-0.29106671372483695	0.45705
ITPR3	101	51	-2.3929136456792635	0.11405
ITSN1	101	32	0.11756909249643367	0.51907
ITSN2	101	49	-0.9390858216893122	0.31806
IVD	101	41	-0.46996939779861846	0.41066
IVL	101	62	1.254256245244813	0.75808
IVNS1ABP	101	48	-2.414778144643211	0.11753
IZUMO4	101	19	-0.4131903300891105	0.44637
JAG1	101	20	0.24619684623938917	0.53262
JAG2	101	35	-0.469753312464955	0.42041
JAK1	101	37	-1.396908834377113	0.26975
JAK2	101	63	-6.175975659040309	0.00033
JAK3	101	32	3.7420853055126675	0.93125
JAKMIP2	101	74	-7.075481799908133	3e-05
JAM2	101	39	0.3629330381992845	0.56404
JAM3	101	36	-1.1905761357355318	0.30414
JARID2	101	60	-4.623071917379616	0.00638
JHDM1D	101	52	-5.904479664537051	0.00188
JMJD1C	101	28	-4.19381976597397	0.06202
JMJD4	101	56	-0.1367303345511296	0.47068
JMJD5	101	27	0.5651651868186289	0.58414
JMJD6	101	33	3.6823038540251676	0.92997
JMJD7	101	63	-2.3008778455729018	0.09905
JOSD1	101	45	-1.6385396730574688	0.21478
JPH2	101	38	0.7774167809626953	0.63671
JPH3	101	22	1.0334026527797604	0.63984
JRK	101	48	-3.7681008471005457	0.03497
JRKL	101	44	-6.011656686920263	0.00379
JTB	101	49	-3.3354757442328538	0.0494
JUN	101	56	0.9281827351458571	0.69119
JUNB	101	49	0.23205756552027462	0.54852
JUND	101	41	0.6243593621141494	0.6109
JUP	101	38	-0.6682576124446972	0.3829
KAL1	101	33	2.0667606988811222	0.80377
KALRN	101	29	-0.03900144025313122	0.49597
KANK1	101	69	0.09743813277067975	0.52014
KANK2	101	58	-3.467374588160318	0.03155
KANK3	101	30	-0.19709226128643925	0.46789
KARS	101	52	-4.7789320433039775	0.00896
KAT2A	101	35	-2.404878940396071	0.15516
KAT2B	101	32	0.6432215074286913	0.60657
KAT5	101	65	-4.234553595180108	0.00864
KAT6A	101	43	-2.8048067633111664	0.09603
KAT6B	101	36	-1.2763067344113395	0.2919
KAT7	101	71	-5.727968022660459	0.00041
KAT8	101	51	-4.168629468097644	0.0202
KATNA1	101	44	-8.815172682017982	0.00016
KATNB1	101	51	-4.80712892022141	0.00957
KAZALD1	101	58	-5.061623070840841	0.0039
KAZN	101	46	-0.036578176020654246	0.49058
KBTBD10	101	56	-0.2751440044891926	0.4417
KBTBD11	101	33	-6.640553078600357	0.00609
KBTBD2	101	47	-3.9676741300030716	0.02975
KBTBD4	101	63	-1.4163129929536575	0.21338
KCMF1	101	42	-5.305233784144707	0.01053
KCNA1	101	34	-2.1293832080636252	0.18494
KCNA10	101	38	-0.36298748377783213	0.43649
KCNA2	101	57	-5.8003910062883435	0.00123
KCNA3	101	53	-0.1495046305616236	0.46969
KCNA4	101	71	-0.9163603494071128	0.29368
KCNA5	101	48	-3.5620849089872713	0.0426
KCNA6	101	32	-1.6086352484174278	0.25479
KCNAB1	101	36	2.62161282462907	0.86884
KCNAB2	101	39	-0.9325992216674059	0.33767
KCNAB3	101	47	1.5737180001049476	0.77873
KCNB1	101	28	-0.6504848224213678	0.39996
KCNB2	101	41	0.8236343689676219	0.64586
KCNC1	101	38	-0.49377634032751827	0.41326
KCNC2	101	53	-2.4396944073274627	0.10278
KCNC3	101	52	-4.147762202025753	0.01882
KCNC4	101	17	-3.6126130797946283	0.1462
KCND1	101	18	2.8585808548482246	0.81022
KCND2	101	39	-0.5583495298661324	0.40083
KCND3	101	36	2.1228735514602945	0.82106
KCNE1	101	33	-0.7314395716943345	0.37746
KCNE1L	101	48	1.1459150718097098	0.71614
KCNE2	101	47	0.19533421343718035	0.5391
KCNE4	101	66	-4.314042679413238	0.00725
KCNF1	101	37	-0.9264636756764406	0.34217
KCNG1	101	79	0.7545217615755666	0.68222
KCNG2	101	38	-0.15934299348983344	0.47338
KCNH1	101	28	1.4678276029279635	0.71222
KCNH2	101	27	-3.6957363066759727	0.08955
KCNH4	101	70	-4.394072218726722	0.00509
KCNH6	101	21	0.9534356585946873	0.62764
KCNIP1	101	50	-5.504448824118339	0.00383
KCNIP2	101	42	-0.24598200902508488	0.4558
KCNJ1	101	52	-11.649947972720977	1e-05
KCNJ10	101	55	-6.901503971296611	0.00021
KCNJ12	101	68	-2.010471301005989	0.11951
KCNJ13	101	56	0.6981637628339257	0.64628
KCNJ14	101	66	-5.262249678428776	0.00157
KCNJ15	101	64	-11.301284393603005	1e-05
KCNJ16	101	53	-10.6194768203389	1e-05
KCNJ2	101	45	-1.0890216407138316	0.29922
KCNJ3	101	29	0.8640920008819362	0.63458
KCNJ4	101	28	0.7684650865513044	0.61626
KCNJ5	101	35	1.688721859355566	0.76348
KCNJ6	101	37	-2.386677436685406	0.15038
KCNJ8	101	44	0.6671620463311999	0.62572
KCNJ9	101	42	-1.2796420032955564	0.27565
KCNK1	101	67	-5.513930013322525	0.00085
KCNK10	101	45	0.9333462674336164	0.67527
KCNK12	101	30	0.1767900614460215	0.5276
KCNK13	101	39	-2.4745203109552865	0.13695
KCNK15	101	30	0.6454006568857802	0.60276
KCNK2	101	70	0.12316104158220621	0.53018
KCNK3	101	22	1.7258207165834036	0.72426
KCNK5	101	50	-0.27612572227900967	0.44785
KCNK7	101	65	-2.8200294485686945	0.05471
KCNMA1	101	32	-0.22572601034534717	0.46381
KCNMB1	101	39	2.4840628965159084	0.86543
KCNMB2	101	35	-0.686858201013797	0.3837
KCNMB3	101	55	3.550967801016481	0.96758
KCNMB4	101	35	2.086671657444834	0.81228
KCNN1	101	59	-3.1603605106263997	0.04399
KCNN2	101	43	-5.018836893097771	0.01232
KCNN3	101	40	-0.059525314237086784	0.48952
KCNN4	101	68	-2.9301408206471917	0.04356
KCNQ1	101	36	-1.9999832719501651	0.19775
KCNQ1DN	101	46	0.22994534874293052	0.54354
KCNQ2	101	30	-0.5418249540219504	0.41314
KCNQ3	101	49	1.8158896567609173	0.8201
KCNQ4	101	31	2.633262939650589	0.85234
KCNS1	101	64	-1.6941929525274717	0.16719
KCNS3	101	27	-0.15401870160586278	0.4742
KCNV1	101	41	0.34095970207349646	0.55999
KCNV2	101	62	-2.490072184452532	0.08238
KCTD12	101	62	-3.177318109547352	0.03869
KCTD13	101	36	1.3954065114577456	0.72959
KCTD14	101	33	-0.7427668998759136	0.37593
KCTD15	101	59	-3.9394941621917785	0.01746
KCTD17	101	32	0.7243648211520255	0.61947
KCTD2	101	39	-2.6169005753001526	0.1241
KCTD20	101	68	-8.302257333530447	2e-05
KCTD3	101	45	-3.167403476273605	0.06757
KCTD5	101	79	-5.107768802430588	0.00074
KCTD7	101	59	-0.9351022224254963	0.30578
KCTD9	101	67	-4.559703255177739	0.0046
KDELC1	101	45	0.9759042207787804	0.683
KDELR1	101	44	-0.45116225208994837	0.4151
KDELR2	101	64	-11.454550305495001	1e-05
KDELR3	101	65	-5.439253361255937	0.00108
KDM1A	101	85	-5.687718801350212	0.0001
KDM2A	101	52	-3.408998717432346	0.04283
KDM3A	101	38	-1.5585116205738676	0.24386
KDM3B	101	54	-5.394717172301489	0.00337
KDM4A	101	64	-6.658379044438698	9e-05
KDM4B	101	34	-1.2224578389550065	0.30118
KDM4C	101	49	1.2168241586914066	0.72949
KDM4D	101	62	-8.85171236115215	1e-05
KDM5A	101	42	2.2040771070541645	0.84657
KDM5B	101	47	-3.2107192688013395	0.06068
KDM5C	101	39	-0.04328532150276981	0.49123
KDM5D	101	55	-5.426324895057027	0.00321
KDM6A	101	27	-1.8823268052394981	0.23764
KDM6B	101	37	-1.4775935798536914	0.25802
KDR	101	22	1.1424178264705587	0.65416
KDSR	101	61	-1.1883701637016524	0.25498
KEAP1	101	57	-1.4498629192260732	0.21932
KEL	101	40	-2.5438440635678448	0.12827
KERA	101	50	0.20612446995634734	0.54361
KHDC1L	101	31	-3.171379221152472	0.10716
KHDRBS1	101	76	-4.267045894093373	0.0045
KHDRBS2	101	42	0.610995593456806	0.61403
KHDRBS3	101	49	-4.534181170923337	0.01394
KHK	101	44	-6.76456372257032	0.00138
KHNYN	101	52	-1.9007447459483935	0.16473
KHSRP	101	48	-1.718054207506995	0.19742
KIAA0020	101	73	-4.533011130404934	0.00311
KIAA0040	101	61	-3.119714612693684	0.04331
KIAA0087	101	39	0.9625981888261794	0.66598
KIAA0090	101	73	-7.902744622595202	1e-05
KIAA0100	101	67	-8.768577308468279	1e-05
KIAA0101	101	81	-10.819627883969554	1e-05
KIAA0125	101	76	-5.837396891403851	0.00019
KIAA0141	101	31	-1.2260444710994887	0.30937
KIAA0146	101	34	-0.12465223634104491	0.47864
KIAA0182	101	47	-2.219852530682588	0.14014
KIAA0195	101	22	-0.42513763161213547	0.43958
KIAA0196	101	24	-0.6813123124417602	0.40037
KIAA0226	101	57	3.9413370102718734	0.98089
KIAA0226L	101	37	-0.3345134160937202	0.44231
KIAA0232	101	41	-4.46060290970577	0.02437
KIAA0240	101	56	-2.8517247628426023	0.06516
KIAA0247	101	67	-1.3863463335381834	0.20971
KIAA0284	101	38	-0.7300332137662141	0.37222
KIAA0317	101	62	-7.017820467208776	6e-05
KIAA0319	101	30	2.9953510682696765	0.87789
KIAA0319L	101	36	-0.6993793759635776	0.38122
KIAA0355	101	59	-1.3767865974793385	0.2272
KIAA0368	101	36	-4.870320520281345	0.02346
